Ticker_id,Date,Open,High,Low,Close,Volume
INDEXSP:.INX,2018-12-14 16.00.00,"2629,68","2635,07","2593,84","2599,95",0
INDEXSP:.INX,2018-12-17 16.00.00,"2590,75","2601,13","2530,54","2545,94",0
INDEXSP:.INX,2018-12-18 16.00.00,"2559,9","2573,99","2528,71","2546,16",0
INDEXSP:.INX,2018-12-19 16.00.00,"2547,05","2585,29","2488,96","2506,96",0
INDEXSP:.INX,2018-12-20 16.00.00,"2496,77","2509,63","2441,18","2467,42",0
INDEXSP:.INX,2018-12-21 16.00.00,"2465,38","2504,41","2408,55","2416,62",0
INDEXSP:.INX,2018-12-24 13.00.00,"2400,56","2410,34","2351,1","2351,1",0
INDEXSP:.INX,2018-12-26 16.00.00,"2363,12","2467,76","2346,58","2467,7",0
INDEXSP:.INX,2018-12-27 16.00.00,"2442,5","2489,1","2397,94","2488,83",0
INDEXSP:.INX,2018-12-28 16.00.00,"2498,77","2520,27","2472,89","2485,74",0
INDEXSP:.INX,2018-12-31 16.00.00,"2498,94","2509,24","2482,82","2506,85",0
INDEXSP:.INX,2019-01-02 16.00.00,"2476,96","2519,49","2467,47","2510,03",0
INDEXSP:.INX,2019-01-03 16.00.00,"2491,92","2493,14","2443,96","2447,89",0
INDEXSP:.INX,2019-01-04 16.00.00,"2474,33","2538,07","2474,33","2531,94",0
INDEXSP:.INX,2019-01-07 16.00.00,"2535,61","2566,16","2524,56","2549,69",0
INDEXSP:.INX,2019-01-08 16.00.00,"2568,11","2579,82","2547,56","2574,41",0
INDEXSP:.INX,2019-01-09 16.00.00,2580,"2595,32","2568,89","2584,96",0
INDEXSP:.INX,2019-01-10 16.00.00,"2573,51","2597,82","2562,02","2596,64",0
INDEXSP:.INX,2019-01-11 16.00.00,"2588,11","2596,27","2577,4","2596,26",0
INDEXSP:.INX,2019-01-14 16.00.00,"2580,31","2589,32","2570,41","2582,61",0
INDEXSP:.INX,2019-01-15 16.00.00,"2585,1","2613,08","2585,1","2610,3",0
INDEXSP:.INX,2019-01-16 16.00.00,"2614,75","2625,76","2612,68","2616,1",0
INDEXSP:.INX,2019-01-17 16.00.00,"2609,28","2645,06","2606,36","2635,96",0
INDEXSP:.INX,2019-01-18 16.00.00,"2651,27","2675,47","2647,58","2670,71",0
INDEXSP:.INX,2019-01-22 16.00.00,"2657,88","2657,88","2617,27","2632,9",0
INDEXSP:.INX,2019-01-23 16.00.00,"2643,48","2653,19","2612,86","2638,7",0
INDEXSP:.INX,2019-01-24 16.00.00,"2638,84","2647,2","2627,01","2642,33",0
INDEXSP:.INX,2019-01-25 16.00.00,"2657,44","2672,38","2657,33","2664,76",0
INDEXSP:.INX,2019-01-28 16.00.00,"2644,97","2644,97","2624,06","2643,85",0
INDEXSP:.INX,2019-01-29 16.00.00,"2644,89","2650,93","2631,05",2640,0
INDEXSP:.INX,2019-01-30 16.00.00,"2653,62","2690,44","2648,34","2681,05",0
INDEXSP:.INX,2019-01-31 16.00.00,"2685,49","2708,95","2678,65","2704,1",0
INDEXSP:.INX,2019-02-01 16.00.00,"2702,32","2716,66","2696,88","2706,53",0
INDEXSP:.INX,2019-02-04 16.00.00,"2706,49","2724,99","2698,75","2724,87",0
INDEXSP:.INX,2019-02-05 16.00.00,"2728,34","2738,98","2724,03","2737,7",0
INDEXSP:.INX,2019-02-06 16.00.00,"2735,05","2738,08","2724,15","2731,61",0
INDEXSP:.INX,2019-02-07 16.00.00,"2717,53","2719,32","2687,26","2706,05",0
INDEXSP:.INX,2019-02-08 16.00.00,"2692,36","2708,07","2681,83","2707,88",0
INDEXSP:.INX,2019-02-11 16.00.00,"2712,4","2718,05","2703,79","2709,8",0
INDEXSP:.INX,2019-02-12 16.00.00,"2722,61","2748,19","2722,61","2744,73",0
INDEXSP:.INX,2019-02-13 16.00.00,"2750,3","2761,85","2748,63","2753,03",0
